,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399
0,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287,0.44600287
1,0.4428832,0.44293338,0.44298384,0.44303483,0.44308612,0.443138,0.44319022,0.44324297,0.44329613,0.44334948,0.44340324,0.44345728,0.44351172,0.44356647,0.4436214,0.4436766,0.44373217,0.44378772,0.44384357,0.44389972,0.44395584,0.44401243,0.4440687,0.44412532,0.4441819,0.44423896,0.44429556,0.4443524,0.44440907,0.4444659,0.44452277,0.44457924,0.4446361,0.44469267,0.44474885,0.44480497,0.44486105,0.44491714,0.44497254,0.4450281,0.44508302,0.44513813,0.44519252,0.4452468,0.44530064,0.44535422,0.4454074,0.44545996,0.4455126,0.44556415,0.44561544,0.44566652,0.44571695,0.44576675,0.44581622,0.44586486,0.44591293,0.4459606,0.44600746,0.44605362,0.4460992,0.44614416,0.44618836,0.44623196,0.4462745,0.4463167,0.44635797,0.44639817,0.44643798,0.44647652,0.44651476,0.44655192,0.4465882,0.44662356,0.44665816,0.44669175,0.4467244,0.44675627,0.44678718,0.44681704,0.44684583,0.44687393,0.44690078,0.4469267,0.44695172,0.44697598,0.44699866,0.44702044,0.44704172,0.4470616,0.44708046,0.44709814,0.44711483,0.44713053,0.4471453,0.44715872,0.44717124,0.44718257,0.44719303,0.44720238,0.44721052,0.44721782,0.4472238,0.4472289,0.44723275,0.4472357,0.44723752,0.44723833,0.44723788,0.44723675,0.44723427,0.4472308,0.44722635,0.44722077,0.44721422,0.4472068,0.44719824,0.44718865,0.44717795,0.4471665,0.4471538,0.44714054,0.447126,0.44711065,0.44709438,0.44707716,0.44705883,0.44704014,0.44701988,0.4469992,0.44697732,0.44695482,0.4469315,0.44690716,0.44688225,0.44685632,0.4468297,0.44680247,0.44677433,0.44674537,0.44671577,0.44668546,0.4466544,0.44662276,0.44659042,0.4465574,0.44652387,0.44648975,0.44645494,0.44641963,0.44638354,0.4463469,0.4463101,0.4462724,0.44623438,0.44619584,0.44615668,0.44611728,0.44607744,0.44603717,0.44599646,0.44595546,0.44591403,0.44587234,0.44583023,0.44578782,0.44574496,0.44570193,0.44565874,0.44561526,0.44557154,0.44552758,0.44548342,0.44543883,0.4453945,0.4453496,0.4453048,0.44526,0.4452148,0.4451697,0.44512445,0.44507918,0.4450334,0.4449883,0.4449427,0.4448973,0.44485167,0.44480634,0.44476074,0.44471532,0.44466996,0.44462445,0.4445792,0.44453397,0.4444888,0.44444373,0.4443988,0.444354,0.44430926,0.44426456,0.44422007,0.4441758,0.4441318,0.4440878,0.44404408,0.44400075,0.443957,0.44391388,0.44387093,0.443828,0.4437854,0.443743,0.4437009,0.44365916,0.44361714,0.44357607,0.44353473,0.443494,0.44345313,0.44341272,0.4433726,0.44333264,0.44329306,0.44325382,0.44321474,0.4431759,0.44313762,0.4430995,0.4430615,0.44302404,0.44298667,0.44294962,0.44291285,0.44287664,0.44284043,0.44280457,0.44276917,0.4427339,0.44269904,0.44266438,0.44263038,0.44259632,0.4425627,0.44252944,0.44249654,0.44246373,0.4424315,0.44239935,0.4423676,0.4423362,0.44230518,0.44227427,0.4422439,0.44221383,0.44218415,0.4421544,0.4421253,0.44209635,0.44206807,0.44203976,0.44201168,0.44198427,0.44195724,0.44193026,0.44190356,0.4418774,0.44185147,0.4418258,0.44180056,0.4417757,0.44175112,0.44172707,0.44170305,0.44167942,0.44165614,0.4416335,0.4416108,0.44158873,0.44156688,0.4415454,0.44152427,0.44150358,0.44148317,0.44146332,0.44144365,0.4414242,0.4414055,0.44138685,0.4413685,0.44135088,0.4413336,0.44131666,0.44130006,0.44128397,0.44126815,0.4412526,0.44123787,0.44122332,0.44120905,0.44119558,0.44118237,0.44116965,0.44115704,0.44114536,0.44113392,0.441123,0.4411124,0.44110242,0.4410929,0.44108367,0.44107533,0.44106722,0.44105968,0.44105253,0.44104603,0.44104007,0.4410347,0.44102973,0.4410252,0.44102147,0.44101802,0.44101545,0.44101334,0.44101167,0.44101083,0.44101027,0.44101048,0.44101146,0.44101268,0.44101468,0.4410173,0.44102055,0.44102463,0.44102913,0.44103426,0.4410402,0.4410467,0.4410537,0.4410616,0.44107,0.4410795,0.44108906,0.44109967,0.441111,0.44112283,0.44113538,0.44114885,0.4411629,0.44117796,0.44119307,0.44120932,0.44122645,0.44124418,0.44126245,0.4412816,0.44130147,0.44132203,0.44134352,0.44136566,0.44138855,0.4414119,0.44143647,0.4414615,0.44148728,0.44151378,0.44154105,0.4415691,0.441598,0.44162753,0.4416578,0.44168893,0.44172055,0.44175297,0.44178635,0.4418201,0.44185477,0.44189018,0.44192618,0.44196284,0.44200027,0.44203854,0.44207722,0.44211677,0.4421571,0.4421979,0.4422394,0.44228137,0.442324,0.44236758,0.44241157,0.4424562,0.44250137,0.4425472,0.4425937,0.4426405,0.44268796,0.44273612,0.44278455,0.44283366,0.4428832
2,0.44018334,0.44025543,0.44032782,0.44040135,0.44047576,0.4405508,0.44062638,0.44070315,0.44078034,0.4408583,0.44093683,0.4410161,0.4410961,0.44117633,0.44125736,0.44133875,0.44142058,0.44150305,0.4415858,0.44166917,0.4417527,0.44183648,0.44192073,0.44200525,0.44208986,0.44217488,0.4422599,0.4423452,0.44243044,0.4425158,0.44260126,0.44268656,0.44277188,0.44285727,0.4429424,0.44302723,0.44311228,0.4431966,0.44328085,0.4433649,0.44344857,0.44353175,0.44361475,0.44369707,0.44377914,0.44386053,0.44394135,0.44402164,0.4441014,0.44418037,0.44425866,0.44433627,0.44441304,0.44448894,0.4445642,0.44463846,0.44471186,0.44478413,0.44485572,0.4449262,0.44499585,0.44506422,0.44513142,0.44519746,0.4452626,0.44532636,0.44538903,0.44545037,0.44551024,0.44556913,0.44562674,0.44568276,0.4457376,0.44579068,0.44584268,0.44589335,0.44594228,0.4459899,0.4460359,0.4460805,0.4461236,0.44616497,0.44620502,0.4462434,0.44628003,0.44631514,0.44634858,0.44638038,0.44641048,0.44643897,0.44646597,0.44649115,0.44651458,0.44653648,0.44655645,0.4465751,0.44659147,0.44660673,0.44662,0.44663164,0.4466415,0.4466498,0.4466562,0.446661,0.446664,0.44666564,0.44666547,0.44666335,0.44665995,0.44665453,0.44664785,0.4466394,0.44662902,0.4466176,0.44660407,0.44658923,0.44657263,0.44655442,0.44653514,0.4465138,0.44649115,0.44646728,0.4464418,0.44641465,0.44638616,0.4463564,0.4463252,0.44629276,0.4462587,0.44622362,0.44618708,0.4461493,0.44611028,0.44607005,0.44602865,0.44598606,0.4459425,0.44589788,0.44585174,0.44580483,0.44575688,0.44570786,0.4456579,0.44560704,0.44555527,0.44550273,0.4454491,0.44539478,0.4453396,0.44528386,0.44522715,0.44517,0.445112,0.44505325,0.4449939,0.44493404,0.4448736,0.44481266,0.44475108,0.44468942,0.44462696,0.44456404,0.4445011,0.44443733,0.4443736,0.44430938,0.44424483,0.44418022,0.4441153,0.44405034,0.44398496,0.44391957,0.44385388,0.44378832,0.44372264,0.4436568,0.44359088,0.44352522,0.44345945,0.4433935,0.44332817,0.44326246,0.4431968,0.44313172,0.44306642,0.44300127,0.44293645,0.44287184,0.44280747,0.44274324,0.4426793,0.44261563,0.4425523,0.44248927,0.44242638,0.4423639,0.44230163,0.44223985,0.4421785,0.44211736,0.44205666,0.44199643,0.44193652,0.44187692,0.44181782,0.44175935,0.44170123,0.44164333,0.44158605,0.44152918,0.44147283,0.44141683,0.44136128,0.4413063,0.44125172,0.44119784,0.4411442,0.4410911,0.4410385,0.44098628,0.44093484,0.44088358,0.4408331,0.44078285,0.44073293,0.44068384,0.44063544,0.44058713,0.4405393,0.44049197,0.44044513,0.44039884,0.440353,0.44030762,0.44026273,0.44021806,0.4401742,0.4401307,0.44008762,0.44004488,0.44000274,0.4399612,0.43991962,0.43987876,0.43983817,0.43979806,0.4397584,0.43971923,0.43968028,0.43964207,0.43960387,0.4395661,0.43952897,0.4394919,0.43945557,0.4394194,0.4393836,0.43934816,0.4393131,0.43927842,0.43924403,0.43921024,0.4391766,0.43914324,0.4391105,0.43907762,0.43904555,0.4390135,0.43898192,0.43895066,0.43891972,0.43888927,0.43885875,0.43882883,0.43879932,0.43876988,0.43874097,0.4387124,0.43868402,0.4386562,0.43862858,0.43860134,0.43857425,0.43854764,0.43852141,0.4384957,0.4384698,0.43844467,0.43841973,0.43839538,0.43837106,0.4383476,0.43832392,0.43830124,0.43827844,0.4382564,0.43823457,0.4382131,0.4381921,0.43817192,0.4381519,0.4381322,0.43811297,0.43809423,0.43807614,0.43805838,0.43804136,0.4380244,0.43800828,0.43799245,0.43797728,0.43796292,0.43794882,0.43793523,0.43792257,0.43791038,0.4378987,0.43788788,0.4378774,0.437868,0.4378587,0.43785036,0.43784264,0.4378357,0.4378295,0.43782386,0.43781927,0.4378153,0.43781203,0.43780953,0.43780795,0.43780708,0.43780705,0.43780804,0.43780982,0.43781227,0.43781546,0.43782017,0.4378256,0.4378316,0.43783873,0.4378469,0.4378559,0.4378659,0.43787715,0.4378891,0.43790206,0.43791622,0.43793142,0.4379475,0.43796444,0.4379829,0.43800223,0.4380225,0.4380441,0.43806663,0.43809032,0.43811524,0.43814123,0.43816832,0.4381964,0.43822587,0.43825638,0.43828794,0.43832082,0.4383549,0.43839,0.43842614,0.4384637,0.4385021,0.43854213,0.43858308,0.43862516,0.43866852,0.43871287,0.43875858,0.43880552,0.43885347,0.43890244,0.43895257,0.43900397,0.4390567,0.43911013,0.43916506,0.4392209,0.43927792,0.43933576,0.43939498,0.4394551,0.4395164,0.4395786,0.43964186,0.43970615,0.43977147,0.43983802,0.4399053,0.43997335,0.44004238,0.44011265,0.44018334
3,0.43756554,0.4376543,0.43774432,0.43783543,0.4379276,0.43802077,0.43811527,0.4382107,0.43830743,0.4384048,0.43850327,0.43860242,0.43870297,0.43880394,0.43890592,0.43900847,0.439112,0.43921596,0.43932074,0.4394264,0.43953228,0.43963882,0.43974563,0.43985313,0.4399609,0.44006926,0.44017744,0.44028625,0.44039506,0.44050425,0.44061336,0.44072255,0.44083202,0.4409411,0.44105023,0.44115925,0.44126838,0.441377,0.44148496,0.44159305,0.44170073,0.4418081,0.44191462,0.44202092,0.4421264,0.44223133,0.44233564,0.44243902,0.4425419,0.4426438,0.44274482,0.442845,0.44294402,0.44304243,0.44313914,0.44323525,0.44333,0.44342333,0.44351557,0.44360673,0.44369617,0.4437843,0.44387108,0.44395652,0.44404036,0.44412243,0.44420302,0.44428203,0.44435912,0.444435,0.44450858,0.44458073,0.44465095,0.44471946,0.44478586,0.4448504,0.4449132,0.4449737,0.44503242,0.4450891,0.44514376,0.4451962,0.4452467,0.44529486,0.4453411,0.44538534,0.4454272,0.44546685,0.4455044,0.44553962,0.44557264,0.44560358,0.4456321,0.4456584,0.44568247,0.44570413,0.4457238,0.445741,0.44575593,0.4457689,0.44577926,0.4457876,0.44579345,0.4457973,0.44579878,0.44579792,0.4457951,0.44578984,0.4457826,0.4457729,0.44576117,0.44574723,0.44573122,0.44571304,0.44569284,0.44567055,0.4456463,0.44561988,0.4455915,0.4455613,0.44552898,0.44549453,0.44545856,0.44542044,0.44538078,0.44533917,0.44529578,0.44525054,0.44520366,0.44515514,0.44510502,0.44505337,0.44500008,0.44494522,0.44488877,0.4448312,0.44477212,0.44471148,0.44464964,0.44458625,0.4445219,0.44445637,0.4443897,0.4443217,0.44425258,0.44418243,0.4441116,0.44403937,0.44396645,0.4438928,0.443818,0.44374248,0.44366622,0.44358936,0.44351178,0.44343334,0.4433548,0.44327506,0.44319528,0.44311485,0.4430342,0.44295293,0.4428716,0.4427895,0.4427075,0.44262522,0.44254264,0.44245994,0.44237706,0.44229418,0.44221106,0.44212797,0.44204527,0.4419621,0.4418792,0.44179642,0.4417138,0.4416312,0.441549,0.44146702,0.44138527,0.44130376,0.44122252,0.44114158,0.44106108,0.44098103,0.44090143,0.44082198,0.440743,0.44066456,0.4405868,0.44050932,0.44043246,0.44035622,0.44028044,0.4402054,0.44013062,0.4400565,0.43998322,0.43991026,0.43983832,0.4397668,0.43969557,0.43962574,0.4395562,0.43948725,0.4394192,0.43935165,0.439285,0.43921888,0.4391534,0.43908885,0.43902466,0.43896157,0.4388989,0.4388372,0.43877605,0.43871564,0.43865582,0.43859676,0.43853837,0.4384807,0.43842375,0.43836743,0.4383118,0.4382569,0.43820268,0.43814877,0.43809608,0.43804353,0.437992,0.43794093,0.43789026,0.4378404,0.43779123,0.43774253,0.43769452,0.43764693,0.43760005,0.43755352,0.43750766,0.4374622,0.4374173,0.4373732,0.43732938,0.43728587,0.43724295,0.43720058,0.43715864,0.4371171,0.43707597,0.4370355,0.43699512,0.43695533,0.4369159,0.43687674,0.436838,0.43679953,0.4367618,0.43672392,0.4366866,0.43664965,0.43661287,0.4365767,0.43654045,0.43650484,0.4364694,0.43643412,0.43639934,0.4363646,0.4363305,0.4362963,0.4362626,0.436229,0.43619594,0.43616286,0.43613,0.43609753,0.43606517,0.4360331,0.43600154,0.43596998,0.43593878,0.43590748,0.43587694,0.4358465,0.4358163,0.43578637,0.4357567,0.43572748,0.4356982,0.43566936,0.4356409,0.4356127,0.43558508,0.43555757,0.43553028,0.4355034,0.43547693,0.43545082,0.43542513,0.4353997,0.4353747,0.4353502,0.43532595,0.43530244,0.43527922,0.4352563,0.435234,0.43521237,0.43519112,0.43517068,0.4351504,0.43513075,0.43511182,0.4350934,0.43507582,0.43505865,0.4350423,0.43502635,0.43501124,0.43499708,0.43498328,0.43497053,0.4349585,0.43494725,0.43493688,0.43492728,0.4349187,0.4349107,0.43490395,0.43489817,0.43489307,0.43488893,0.4348861,0.43488413,0.4348831,0.43488318,0.4348845,0.4348867,0.43489027,0.4348946,0.43490037,0.4349072,0.43491533,0.43492475,0.43493515,0.4349469,0.43496022,0.43497473,0.4349904,0.43500733,0.43502593,0.43504575,0.43506673,0.43508923,0.43511325,0.43513858,0.4351657,0.4351938,0.43522373,0.43525496,0.43528748,0.43532178,0.43535775,0.43539461,0.4354337,0.43547362,0.4355157,0.435559,0.4356037,0.4356504,0.43569848,0.43574804,0.43579906,0.4358515,0.43590605,0.43596184,0.4360191,0.43607813,0.43613854,0.43620017,0.43626386,0.4363289,0.43639544,0.43646342,0.43653286,0.43660408,0.4366766,0.4367503,0.43682575,0.43690267,0.43698066,0.4370603,0.43714115,0.43722343,0.43730703,0.43739194,0.4374783,0.43756554
4,0.43499696,0.43510014,0.43520445,0.43531057,0.435418,0.435527,0.4356375,0.43574917,0.43586233,0.43597683,0.4360924,0.43620926,0.43632692,0.43644628,0.43656653,0.43668792,0.43681008,0.4369332,0.4370574,0.43718213,0.43730783,0.43743414,0.4375612,0.43768895,0.43781734,0.4379461,0.43807495,0.43820462,0.43833467,0.43846482,0.4385951,0.43872586,0.43885672,0.43898705,0.43911764,0.43924817,0.4393787,0.43950883,0.43963856,0.43976817,0.4398974,0.44002604,0.44015417,0.44028163,0.4404085,0.44053453,0.4406598,0.4407845,0.44090813,0.4410307,0.44115216,0.44127265,0.4413916,0.44151002,0.4416269,0.44174194,0.44185615,0.44196862,0.44207948,0.44218928,0.44229665,0.4424028,0.44250715,0.44260985,0.4427106,0.44280934,0.44290626,0.44300118,0.4430937,0.44318423,0.44327307,0.4433594,0.44344354,0.4435252,0.4436047,0.443682,0.44375664,0.44382915,0.44389898,0.44396642,0.4440312,0.4440935,0.44415334,0.4442105,0.444265,0.4443168,0.44436583,0.44441244,0.4444564,0.4444973,0.4445355,0.44457096,0.4446038,0.44463357,0.44466108,0.44468555,0.4447072,0.44472605,0.4447419,0.44475532,0.4447658,0.44477344,0.44477856,0.44478053,0.44478,0.44477654,0.44477057,0.44476187,0.4447504,0.44473615,0.44471967,0.4447,0.44467804,0.4446534,0.44462633,0.44459677,0.44456437,0.44453016,0.4444928,0.4444535,0.44441167,0.44436762,0.4443213,0.44427258,0.4442218,0.4441689,0.44411388,0.4440566,0.4439973,0.4439361,0.44387284,0.44380793,0.44374102,0.4436722,0.44360194,0.44352984,0.44345582,0.44338068,0.44330353,0.4432252,0.44314548,0.44306418,0.44298166,0.4428978,0.44281262,0.44272667,0.44263896,0.4425507,0.44246137,0.44237083,0.44227973,0.4421874,0.44209445,0.44200072,0.4419063,0.44181138,0.44171548,0.44161952,0.44152296,0.44142583,0.4413284,0.44123065,0.44113258,0.4410342,0.44093564,0.44083717,0.44073838,0.44063973,0.4405407,0.44044212,0.4403434,0.44024503,0.44014654,0.44004843,0.43995053,0.4398528,0.4397554,0.4396587,0.43956217,0.43946588,0.43937036,0.43927512,0.4391806,0.43908647,0.43899304,0.43890023,0.43880796,0.43871623,0.43862537,0.4385353,0.4384458,0.43835732,0.43826932,0.43818232,0.43809587,0.43801045,0.43792588,0.43784216,0.4377594,0.43767744,0.43759617,0.43751597,0.43743658,0.4373581,0.43728083,0.43720448,0.43712872,0.43705425,0.4369805,0.43690777,0.43683597,0.43676502,0.4366951,0.43662605,0.43655795,0.4364908,0.43642482,0.43635926,0.436295,0.4362315,0.4361688,0.43610707,0.43604636,0.43598634,0.43592718,0.43586892,0.43581143,0.43575487,0.4356989,0.435644,0.4355896,0.43553612,0.43548334,0.43543112,0.43538,0.4353294,0.4352796,0.4352301,0.43518156,0.4351336,0.43508625,0.4350394,0.43499327,0.43494773,0.4349027,0.434858,0.43481395,0.4347705,0.4347274,0.43468487,0.434643,0.43460095,0.43455958,0.43451867,0.43447828,0.43443805,0.43439838,0.43435872,0.43431973,0.43428084,0.43424243,0.43420413,0.43416595,0.43412834,0.434091,0.4340535,0.4340166,0.43397972,0.4339431,0.43390673,0.43387058,0.43383455,0.43379864,0.4337631,0.43372735,0.43369207,0.4336569,0.43362206,0.43358693,0.433552,0.43351758,0.4334829,0.43344852,0.43341434,0.4333805,0.4333464,0.43331277,0.433279,0.4332457,0.43321234,0.43317926,0.4331462,0.43311372,0.43308118,0.43304884,0.43301663,0.43298486,0.4329532,0.4329219,0.4328907,0.43286,0.43282944,0.43279922,0.43276933,0.4327399,0.4327107,0.43268183,0.43265346,0.43262565,0.43259805,0.43257105,0.4325444,0.43251836,0.43249264,0.43246788,0.4324434,0.43241963,0.43239665,0.432374,0.43235204,0.43233117,0.43231058,0.4322911,0.43227217,0.43225423,0.43223712,0.43222073,0.43220526,0.43219078,0.43217734,0.43216452,0.43215302,0.43214256,0.43213305,0.43212467,0.43211746,0.4321115,0.4321066,0.4321029,0.43210042,0.4320992,0.43209928,0.43210095,0.43210372,0.43210784,0.43211344,0.4321207,0.43212914,0.43213913,0.4321508,0.43216366,0.43217847,0.4321946,0.43221262,0.43223184,0.43225318,0.43227595,0.43230045,0.4323266,0.43235436,0.4323841,0.43241572,0.4324491,0.4324842,0.43252122,0.43255982,0.43260056,0.43264297,0.4326874,0.43273348,0.43278143,0.4328317,0.4328837,0.43293753,0.43299326,0.4330507,0.43311036,0.4331719,0.43323532,0.43330073,0.43336794,0.43343708,0.43350837,0.4335811,0.4336562,0.43373296,0.43381146,0.43389198,0.4339744,0.43405867,0.43414477,0.43423268,0.4343221,0.4344133,0.4345063,0.43460128,0.43469757,0.43479583,0.43489563,0.43499696
